,0,1,2
434,rn3br1/p3kN1p/4bnp1/3Q3P/Ppp1NB2/6P1/1q2PP2/R3KB1R w KQ - 7 21,"[0.002004008016032064, 0.014028056112224449, 0.018036072144288578, 0.01603206412825651, 0.018036072144288578, 0.02004008016032064, 0.02004008016032064, 0.02004008016032064, 0.018036072144288578, 0.02004008016032064, 0.018036072144288578, 0.018036072144288578, 0.01603206412825651, 0.02004008016032064, 0.02004008016032064, 0.02004008016032064, 0.014028056112224449, 0.02004008016032064, 0.022044088176352707, 0.01603206412825651, 0.02004008016032064, 0.01603206412825651, 0.018036072144288578, 0.02004008016032064, 0.018036072144288578, 0.01603206412825651, 0.018036072144288578, 0.014028056112224449, 0.014028056112224449, 0.01603206412825651, 0.012024048096192385, 0.02004008016032064, 0.018036072144288578, 0.018036072144288578, 0.01603206412825651, 0.022044088176352707, 0.02004008016032064, 0.01603206412825651, 0.02004008016032064, 0.01603206412825651, 0.01603206412825651, 0.02004008016032064, 0.014028056112224449, 0.022044088176352707, 0.022044088176352707, 0.02004008016032064, 0.014028056112224449, 0.012024048096192385, 0.018036072144288578, 0.022044088176352707, 0.02004008016032064, 0.014028056112224449, 0.014028056112224449, 0.02404809619238477, 0.01603206412825651, 0.012024048096192385, 0.02004008016032064]",-1
435,rn3brN/p3k2p/4bnp1/3Q3P/Ppp1NB2/6P1/1q2PP2/R3KB1R b KQ - 8 21,[],-1
436,rn3b1r/p3k2p/4bnp1/3Q3P/Ppp1NB2/6P1/1q2PP2/R3KB1R w KQ - 0 22,"[0.02004008016032064, 0.002004008016032064, 0.018036072144288578, 0.01603206412825651, 0.02004008016032064, 0.02004008016032064, 0.018036072144288578, 0.02004008016032064, 0.02004008016032064, 0.02404809619238477, 0.018036072144288578, 0.02004008016032064, 0.02404809619238477, 0.02404809619238477, 0.014028056112224449, 0.018036072144288578, 0.02004008016032064, 0.018036072144288578, 0.026052104208416832, 0.02004008016032064, 0.018036072144288578, 0.018036072144288578, 0.01603206412825651, 0.02004008016032064, 0.022044088176352707, 0.02004008016032064, 0.02004008016032064, 0.022044088176352707, 0.01603206412825651, 0.02004008016032064, 0.02404809619238477, 0.02004008016032064, 0.02004008016032064, 0.028056112224448898, 0.02004008016032064, 0.02004008016032064, 0.02404809619238477, 0.02004008016032064, 0.02404809619238477, 0.018036072144288578, 0.018036072144288578, 0.018036072144288578, 0.02004008016032064, 0.018036072144288578, 0.018036072144288578, 0.018036072144288578, 0.02404809619238477, 0.018036072144288578, 0.018036072144288578, 0.018036072144288578, 0.02004008016032064]",-1
437,rn1Q1b1r/p3k2p/4bnp1/7P/Ppp1NB2/6P1/1q2PP2/R3KB1R b KQ - 1 22,"[0.017578125, 0.0]",-1
438,rn1k1b1r/p6p/4bnp1/7P/Ppp1NB2/6P1/1q2PP2/R3KB1R w KQ - 0 23,"[0.02952755905511811, 0.031496062992125984, 0.02952755905511811, 0.025590551181102362, 0.031496062992125984, 0.03346456692913386, 0.031496062992125984, 0.02952755905511811, 0.02952755905511811, 0.021653543307086614, 0.02952755905511811, 0.02952755905511811, 0.02952755905511811, 0.031496062992125984, 0.03346456692913386, 0.02952755905511811, 0.02952755905511811, 0.031496062992125984, 0.02952755905511811, 0.021653543307086614, 0.02952755905511811, 0.03346456692913386, 0.03543307086614173, 0.03937007874015748, 0.025590551181102362, 0.03543307086614173, 0.02952755905511811, 0.031496062992125984, 0.025590551181102362, 0.031496062992125984, 0.02952755905511811, 0.03543307086614173, 0.02952755905511811]",-1
439,rB1k1b1r/p6p/4bnp1/7P/Ppp1N3/6P1/1q2PP2/R3KB1R b KQ - 0 23,"[0.018134715025906734, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",-1
440,rB1k1br1/p6p/4bnp1/7P/Ppp1N3/6P1/1q2PP2/R3KB1R w KQ - 1 24,"[0.03313840155945419, 0.009746588693957114, 0.029239766081871343, 0.029239766081871343, 0.03313840155945419, 0.04093567251461988, 0.037037037037037035, 0.037037037037037035, 0.03313840155945419, 0.037037037037037035, 0.029239766081871343, 0.03898635477582846, 0.03313840155945419, 0.03313840155945419, 0.03313840155945419, 0.037037037037037035, 0.037037037037037035, 0.04093567251461988, 0.029239766081871343, 0.025341130604288498, 0.037037037037037035, 0.037037037037037035, 0.029239766081871343, 0.04093567251461988, 0.04093567251461988, 0.037037037037037035, 0.037037037037037035, 0.029239766081871343, 0.025341130604288498, 0.029239766081871343]",-1
441,r2k1br1/p1B4p/4bnp1/7P/Ppp1N3/6P1/1q2PP2/R3KB1R b KQ - 2 24,"[0.0311284046692607, 0.0, 0.0, 0.0, 0.0]",-1
442,r3kbr1/p1B4p/4bnp1/7P/Ppp1N3/6P1/1q2PP2/R3KB1R w KQ - 3 25,"[0.027184466019417475, 0.03495145631067961, 0.03300970873786408, 0.02912621359223301, 0.02912621359223301, 0.03495145631067961, 0.02330097087378641, 0.03300970873786408, 0.03300970873786408, 0.02912621359223301, 0.027184466019417475, 0.02912621359223301, 0.03495145631067961, 0.03495145631067961, 0.03495145631067961, 0.038834951456310676, 0.02330097087378641, 0.02912621359223301, 0.038834951456310676, 0.03300970873786408, 0.031067961165048542, 0.027184466019417475, 0.03495145631067961, 0.027184466019417475, 0.02912621359223301, 0.03300970873786408, 0.03300970873786408, 0.02912621359223301, 0.02330097087378641, 0.03495145631067961, 0.027184466019417475, 0.038834951456310676]",-1
443,r2Bkbr1/p6p/4bnp1/7P/Ppp1N3/6P1/1q2PP2/R3KB1R b KQ - 4 25,"[0.022298456260720412, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",-1
444,r2Bkb1r/p6p/4bnp1/7P/Ppp1N3/6P1/1q2PP2/R3KB1R w KQ - 5 26,"[0.0390625, 0.025390625, 0.021484375, 0.03125, 0.03125, 0.02734375, 0.033203125, 0.03125, 0.037109375, 0.037109375, 0.033203125, 0.03515625, 0.03125, 0.0390625, 0.033203125, 0.0234375, 0.03125, 0.041015625, 0.0390625, 0.0390625, 0.03515625, 0.0390625, 0.037109375, 0.03125, 0.03515625, 0.033203125, 0.0234375, 0.03515625, 0.03125, 0.0390625]",-1
445,r3kb1r/p3B2p/4bnp1/7P/Ppp1N3/6P1/1q2PP2/R3KB1R b KQ - 6 26,"[0.03807615230460922, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",-1
446,r3kbr1/p3B2p/4bnp1/7P/Ppp1N3/6P1/1q2PP2/R3KB1R w KQ - 7 27,"[0.03667953667953668, 0.02895752895752896, 0.025096525096525095, 0.04247104247104247, 0.02895752895752896, 0.03667953667953668, 0.025096525096525095, 0.032818532818532815, 0.03667953667953668, 0.03667953667953668, 0.02895752895752896, 0.02895752895752896, 0.023166023166023165, 0.025096525096525095, 0.032818532818532815, 0.03667953667953668, 0.03667953667953668, 0.032818532818532815, 0.02895752895752896, 0.032818532818532815, 0.032818532818532815, 0.02895752895752896, 0.032818532818532815, 0.02702702702702703, 0.03474903474903475, 0.032818532818532815, 0.04247104247104247, 0.025096525096525095, 0.03667953667953668, 0.03667953667953668, 0.032818532818532815]",-1
447,r3kBr1/p6p/4bnp1/7P/Ppp1N3/6P1/1q2PP2/R3KB1R b KQ - 0 27,"[0.03536345776031434, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",-1
448,r3kB1r/p6p/4bnp1/7P/Ppp1N3/6P1/1q2PP2/R3KB1R w KQ - 1 28,"[0.0019342359767891683, 0.03868471953578337, 0.03481624758220503, 0.03288201160541586, 0.03868471953578337, 0.029013539651837523, 0.03481624758220503, 0.03481624758220503, 0.03481624758220503, 0.03288201160541586, 0.03481624758220503, 0.03868471953578337, 0.030947775628626693, 0.02321083172147002, 0.025145067698259187, 0.0367504835589942, 0.029013539651837523, 0.03868471953578337, 0.029013539651837523, 0.03868471953578337, 0.029013539651837523, 0.029013539651837523, 0.029013539651837523, 0.0367504835589942, 0.03481624758220503, 0.030947775628626693, 0.03868471953578337, 0.03288201160541586, 0.03481624758220503, 0.029013539651837523, 0.0367504835589942]",-1
449,r3k2r/p5Bp/4bnp1/7P/Ppp1N3/6P1/1q2PP2/R3KB1R b KQ - 2 28,[],-1
450,r3k1r1/p5Bp/4bnp1/7P/Ppp1N3/6P1/1q2PP2/R3KB1R w KQ - 3 29,"[0.03807615230460922, 0.03006012024048096, 0.03406813627254509, 0.03206412825651302, 0.03006012024048096, 0.03807615230460922, 0.026052104208416832, 0.03406813627254509, 0.03406813627254509, 0.04208416833667335, 0.03406813627254509, 0.03807615230460922, 0.03406813627254509, 0.03406813627254509, 0.03406813627254509, 0.026052104208416832, 0.04609218436873747, 0.03406813627254509, 0.03206412825651302, 0.04208416833667335, 0.03406813627254509, 0.03206412825651302, 0.03206412825651302, 0.03807615230460922, 0.03406813627254509, 0.04208416833667335, 0.03406813627254509, 0.03406813627254509, 0.026052104208416832]",-1
451,r3k1rB/p6p/4bnp1/7P/Ppp1N3/6P1/1q2PP2/R3KB1R b KQ - 4 29,"[0.03515625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",-1
452,r3k2r/p6p/4bnp1/7P/Ppp1N3/6P1/1q2PP2/R3KB1R w KQ - 0 30,"[0.04061895551257253, 0.05609284332688588, 0.04642166344294004, 0.04061895551257253, 0.04448742746615087, 0.05609284332688588, 0.0367504835589942, 0.03288201160541586, 0.04642166344294004, 0.04448742746615087, 0.0367504835589942, 0.04448742746615087, 0.029013539651837523, 0.03288201160541586, 0.029013539651837523, 0.030947775628626693, 0.04061895551257253, 0.04642166344294004, 0.0367504835589942, 0.04642166344294004, 0.0367504835589942, 0.0367504835589942, 0.0367504835589942, 0.0425531914893617, 0.029013539651837523]",-1
453,r3k2r/p6p/4bNp1/7P/Ppp5/6P1/1q2PP2/R3KB1R b KQ - 0 30,"[0.03929273084479371, 0.0, 0.0, 0.0, 0.0]",-1
454,r4k1r/p6p/4bNp1/7P/Ppp5/6P1/1q2PP2/R3KB1R w KQ - 1 31,"[0.03275529865125241, 0.03275529865125241, 0.03468208092485549, 0.03275529865125241, 0.038535645472061654, 0.038535645472061654, 0.03468208092485549, 0.036608863198458574, 0.05009633911368015, 0.028901734104046242, 0.028901734104046242, 0.038535645472061654, 0.03275529865125241, 0.02697495183044316, 0.03275529865125241, 0.04238921001926782, 0.036608863198458574, 0.038535645472061654, 0.03275529865125241, 0.030828516377649325, 0.036608863198458574, 0.046242774566473986, 0.05202312138728324, 0.04238921001926782, 0.04238921001926782, 0.038535645472061654, 0.04046242774566474]",-1
455,3r1kNr/p6p/4b1p1/7P/Ppp5/2q3P1/4PP2/R2K1B1R w - - 5 33,"[0.06538461538461539, 0.06538461538461539, 0.06923076923076923, 0.06538461538461539, 0.07692307692307693, 0.07692307692307693, 0.06923076923076923, 0.07307692307692308, 0.1, 0.057692307692307696, 0.057692307692307696, 0.07692307692307693, 0.06538461538461539, 0.05384615384615385, 0.06538461538461539, 0.08461538461538462, 0.07307692307692308, 0.07692307692307693, 0.06538461538461539, 0.06153846153846154, 0.07307692307692308, 0.09230769230769231, 0.10384615384615385, 0.08461538461538462, 0.08461538461538462, 0.07692307692307693, 0.08076923076923077]",-1
456,rnbqkbnr/pppppppp/8/8/8/2P5/PP1PPPPP/RNBQKBNR b KQkq - 0 1,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",-1
457,rnbqkbnr/ppppp1pp/8/5p2/8/2P5/PP1PPPPP/RNBQKBNR w KQkq - 0 2,[],-1
458,rnbqkbnr/ppppp1pp/8/5p2/8/2P2N2/PP1PPPPP/RNBQKB1R b KQkq - 1 2,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",-1
459,rnbqkbnr/ppppp1pp/8/8/5p2/2P2N2/PP1PPPPP/RNBQKB1R w KQkq - 0 3,[],-1
460,rnbqkbnr/ppppp1pp/8/8/5p2/2P2NP1/PP1PPP1P/RNBQKB1R b KQkq - 0 3,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",-1
461,rnbqkbnr/ppppp1pp/8/8/8/2P2Np1/PP1PPP1P/RNBQKB1R w KQkq - 0 4,[],-1
462,rnbqkbnr/ppppp1pp/8/8/8/2P2NP1/PP1PPP2/RNBQKB1R b KQkq - 0 4,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",-1
463,rnbqkbnr/p1ppp1pp/1p6/8/8/2P2NP1/PP1PPP2/RNBQKB1R w KQkq - 0 5,[],-1
464,rnbqkbnr/p1ppp1pp/1p6/8/7N/2P3P1/PP1PPP2/RNBQKB1R b KQkq - 1 5,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",-1
465,rn1qkbnr/pbppp1pp/1p6/8/7N/2P3P1/PP1PPP2/RNBQKB1R w KQkq - 2 6,[],-1
466,rn1qkbnr/pbppp1pp/1p6/8/7N/2P2PP1/PP1PP3/RNBQKB1R b KQkq - 0 6,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",-1
467,rnq1kbnr/pbppp1pp/1p6/8/7N/2P2PP1/PP1PP3/RNBQKB1R w KQkq - 1 7,[],-1
468,rnq1kbnr/pbppp1pp/1p6/8/8/2P2PP1/PP1PP1N1/RNBQKB1R b KQkq - 2 7,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",-1
469,rnq1kbnr/p1ppp1pp/bp6/8/8/2P2PP1/PP1PP1N1/RNBQKB1R w KQkq - 3 8,[],-1
470,rnq1kbnr/p1ppp1pp/bp6/8/8/2P2PPR/PP1PP1N1/RNBQKB2 b Qkq - 4 8,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",-1
471,rnq1kbnr/p1ppp1pp/1p6/8/8/2Pb1PPR/PP1PP1N1/RNBQKB2 w Qkq - 5 9,[],-1
472,rnq1kbnr/p1ppp1pp/1p6/8/8/2Pb1PPR/PPQPP1N1/RNB1KB2 b Qkq - 6 9,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",-1
473,rnq1kbnr/p1ppp1pp/8/1p6/8/2Pb1PPR/PPQPP1N1/RNB1KB2 w Qkq - 0 10,[],-1
474,rnq1kbnr/p1ppp1pp/8/1p6/8/2Pb1PP1/PPQPP1N1/RNB1KB1R b Qkq - 1 10,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",-1
475,rnqk1bnr/p1ppp1pp/8/1p6/8/2Pb1PP1/PPQPP1N1/RNB1KB1R w Q - 2 11,[],-1
476,rnqk1bnr/p1ppp1pp/8/1p6/8/2Pb1PP1/PPQPP1N1/RNBK1B1R b - - 3 11,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",-1
477,rnqk1bnr/p1pp2pp/4p3/1p6/8/2Pb1PP1/PPQPP1N1/RNBK1B1R w - - 0 12,[],-1
478,rnqk1bnr/p1pp2pp/4p3/1p6/8/2PP1PP1/PPQP2N1/RNBK1B1R b - - 0 12,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",-1
479,rn1k1bnr/pqpp2pp/4p3/1p6/8/2PP1PP1/PPQP2N1/RNBK1B1R w - - 1 13,[],-1
480,rn1k1bnr/pqpp2pp/4p3/1p6/8/2PP1PP1/PPQPB1N1/RNBK3R b - - 2 13,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",-1
481,rn1k2nr/pqppb1pp/4p3/1p6/8/2PP1PP1/PPQPB1N1/RNBK3R w - - 3 14,[],-1
482,rn1k2nr/pqppb1pp/4p3/1p6/8/2PP1PP1/PPQPB3/RNBKN2R b - - 4 14,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",-1
483,rn1k2nr/p1ppb1pp/1q2p3/1p6/8/2PP1PP1/PPQPB3/RNBKN2R w - - 5 15,[],-1
484,rn1k2nr/p1ppb1pp/1q2p3/1p6/8/2PP1PPR/PPQPB3/RNBKN3 b - - 6 15,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",-1
485,rn1k2nr/p1ppb1p1/1q2p2p/1p6/8/2PP1PPR/PPQPB3/RNBKN3 w - - 0 16,[],-1
486,rn1k2nr/p1ppb1p1/1q2p2p/1p6/8/2PP1PPR/PPQP4/RNBKNB2 b - - 1 16,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",-1
487,rn1k2nr/p1p1b1p1/1q2p2p/1p1p4/8/2PP1PPR/PPQP4/RNBKNB2 w - - 0 17,[],-1
488,rn1k2nr/p1p1b1p1/1q2p2p/1p1p4/8/1QPP1PPR/PP1P4/RNBKNB2 b - - 1 17,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",-1
489,rn1k2nr/p1p3p1/1q1bp2p/1p1p4/8/1QPP1PPR/PP1P4/RNBKNB2 w - - 2 18,[],-1
490,rn1k2nr/p1p3p1/1q1bp2p/1p1p4/8/1QPP1PPR/PP1P2N1/RNBK1B2 b - - 3 18,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",-1
491,rn1k2nr/p1p5/1q1bp1pp/1p1p4/8/1QPP1PPR/PP1P2N1/RNBK1B2 w - - 0 19,[],-1
492,rn1k2nr/p1p5/1q1bp1pp/1p1p4/8/1QPP1PPR/PP1PB1N1/RNBK4 b - - 1 19,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",-1
493,rn1k2nr/p1p5/1q1b2pp/1p1pp3/8/1QPP1PPR/PP1PB1N1/RNBK4 w - - 0 20,[],-1
494,rn1k2nr/p1p5/1q1b2pp/1p1pp3/8/1QPP1PP1/PP1PB1NR/RNBK4 b - - 1 20,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",-1
495,rn1k2nr/p1p5/q2b2pp/1p1pp3/8/1QPP1PP1/PP1PB1NR/RNBK4 w - - 2 21,[],-1
496,rn1k2nr/p1p5/q2b2pp/1p1pp3/5P2/1QPP2P1/PP1PB1NR/RNBK4 b - - 0 21,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",-1
497,rn4nr/p1pk4/q2b2pp/1p1pp3/5P2/1QPP2P1/PP1PB1NR/RNBK4 w - - 1 22,[],-1
498,rn4nr/p1pk4/q2b2pR/1p1pp3/5P2/1QPP2P1/PP1PB1N1/RNBK4 b - - 0 22,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",-1
499,rn4nr/p1pk4/1q1b2pR/1p1pp3/5P2/1QPP2P1/PP1PB1N1/RNBK4 w - - 1 23,[],-1
500,rn4nr/p1pk4/1q1b2p1/1p1pp3/5P2/1QPP2PR/PP1PB1N1/RNBK4 b - - 2 23,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",-1
501,rn4nr/p1p5/1q1bk1p1/1p1pp3/5P2/1QPP2PR/PP1PB1N1/RNBK4 w - - 3 24,[],-1
502,rn4nr/p1p5/1q1bk1p1/1p1pP3/8/1QPP2PR/PP1PB1N1/RNBK4 b - - 0 24,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",-1
503,rn4n1/p1p5/1q1bk1pr/1p1pP3/8/1QPP2PR/PP1PB1N1/RNBK4 w - - 1 25,[],-1
504,rn4n1/p1p5/1q1bk1pr/1p1pP3/1Q6/2PP2PR/PP1PB1N1/RNBK4 b - - 2 25,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",-1
505,rn4n1/p7/1q1bk1pr/1pppP3/1Q6/2PP2PR/PP1PB1N1/RNBK4 w - - 0 26,[],-1
506,rn4n1/p7/1q1bk1pr/1pppP3/1QP5/3P2PR/PP1PB1N1/RNBK4 b - - 0 26,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",-1
507,rn4n1/p7/2qbk1pr/1pppP3/1QP5/3P2PR/PP1PB1N1/RNBK4 w - - 1 27,[],-1
